	MuonType	wheel	sector	station	hits	tdcs	lateralities	Q	phi	phib	bX	Chi2	x	tanPsi	t0	id
92	[Bayes]	 2	 7	3 	[41, 42, 41, 42, 42, 42, 42, 42]	[834.0, 551.0, 839.0, 537.0, 822.0, 564.0, 811.0, 580.0]	[1, 1, 1, 1, 0, 1, 1, 1]	Q8	-834.0	-352.0	-1.0	94910.0	26001.0	-180.0	482.0	73635-9
93	[Bayes]	-2	 1	3 	[-1, -1, -1, -1, 58, 58, 58, 58]	[-1.0, -1.0, -1.0, -1.0, 857.0, 575.0, 757.0, 678.0]	[0, 0, 0, 0, 0, 1, 0, 1]	Q3	23531.0	59.0	0.0	66.0	92511.0	-212.0	497.0	73635-10
94	[Bayes]	 1	 7	1 	[33, 33, 33, 33, 33, 34, 33, 34]	[878.0, 520.0, 857.0, 541.0, 707.0, 674.0, 723.0, 654.0]	[0, 0, 0, 0, 1, 0, 1, 0]	Q8	347.0	-95.0	0.0	0.0	37958.0	-44.0	501.0	73635-11
95	[Bayes]	 1	 7	1 	[-1, -1, -1, -1, 33, 34, 33, 34]	[-1.0, -1.0, -1.0, -1.0, 707.0, 674.0, 723.0, 654.0]	[0, 0, 0, 0, 1, 0, 1, 0]	Q3	181.0	-79.0	0.0	118.0	38488.0	-38.0	500.0	73635-12
96	[Bayes]	 1	 7	1 	[33, 33, 33, 33, -1, -1, -1, -1]	[878.0, 520.0, 857.0, 541.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 0, -1, 0, 0, 0]	Q3	518.0	-98.0	0.0	0.0	37437.0	-44.0	500.0	73635-13
97	[Bayes]	 2	 7	2 	[-1, -1, -1, -1, 25, 25, 25, 25]	[-1.0, -1.0, -1.0, -1.0, 826.0, 564.0, 815.0, 582.0]	[0, 0, 0, 0, 0, 0, 0, 0]	Q3	-621.0	350.0	0.0	214742.0	-18966.0	168.0	509.0	73635-14
98	[Bayes]	 2	 7	4 	[67, 67, 67, 67, 69, 69, 69, 69]	[706.0, 687.0, 697.0, 692.0, 606.0, 785.0, 587.0, 794.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	-1502.0	-25.0	0.0	396.0	94745.0	-24.0	497.0	73635-15
99	[Bayes]	-1	 1	1 	[32, 32, 32, 32, -1, -1, -1, -1]	[848.0, 598.0, 741.0, 701.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 0, 0, 0, 0, 0]	Q3	21438.0	-845.0	1.0	1349388.0	30097.0	255.0	531.0	73635-16
100	[Bayes]	 0	 0	1 	[47, 47, 47, 47, 46, 46, -1, 46]	[560.0, 903.0, 622.0, 833.0, 773.0, 694.0, -1.0, 634.0]	[1, 1, 1, 1, 1, 1, 0, 1]	Q7	39012.0	-889.0	2.0	598.0	93086.0	137.0	554.0	73635-17
101	[Bayes]	 2	 7	2 	[-1, -1, 25, 26, 25, 25, 25, 25]	[-1.0, -1.0, 801.0, 582.0, 826.0, 564.0, 815.0, 582.0]	[0, 0, 0, 0, 0, 0, 0, 0]	Q4	-1124.0	-376.0	11.0	0.0	-16953.0	-194.0	773.0	73635-18
102	[Std  ]	-2	 1	2 	[54, 55, 54, 55, 56, 57, 57, 57]	[685.0, 655.0, 786.0, 548.0, 838.0, 511.0, 842.0, 596.0]	[1, 0, 1, 0, 1, 0, 0, 1]	Q8	22743.0	74.0	0.0	1807.0	111263.0	-213.0	502.0	73635-19
103	[Std  ]	-2	 1	3 	[56, 57, 57, 57, 58, 58, 58, 58]	[796.0, 536.0, 874.0, 560.0, 857.0, 575.0, 757.0, 678.0]	[1, 0, 0, 1, 0, 1, 0, 1]	Q8	23474.0	49.0	0.0	654.0	90094.0	-206.0	498.0	73635-20
104	[Std  ]	-2	 2	4 	[9, 9, 9, 9, -1, -1, -1, -1]	[513.0, 795.0, 666.0, 626.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, -1, -1, -1, -1]	Q3	-44704.0	34.0	0.0	1953.0	-157169.0	336.0	497.0	73635-21
105	[Std  ]	-1	 1	1 	[32, 32, 32, 32, -1, -1, -1, -1]	[848.0, 598.0, 741.0, 701.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 0, 1, -1, -1, -1, -1]	Q3	21579.0	105.0	0.0	117.0	30556.0	-219.0	502.0	73635-22
106	[Std  ]	 1	 7	1 	[33, 33, 33, 33, 33, 34, 33, 34]	[878.0, 520.0, 857.0, 541.0, 707.0, 674.0, 723.0, 654.0]	[0, 1, 0, 1, 1, 0, 1, 0]	Q8	345.0	-97.0	0.0	479.0	37963.0	-45.0	501.0	73635-23
107	[Std  ]	 2	 7	2 	[-1, -1, 25, 26, 25, 25, 25, 25]	[-1.0, -1.0, 801.0, 582.0, 826.0, 564.0, 815.0, 582.0]	[-1, -1, 1, 0, 0, 1, 0, 1]	Q4	-670.0	-52.0	0.0	391.0	-18775.0	-30.0	500.0	73635-24
108	[Std  ]	 2	 7	3 	[41, 42, 41, 42, 42, 42, 42, 42]	[834.0, 551.0, 839.0, 537.0, 822.0, 564.0, 811.0, 580.0]	[1, 0, 1, 0, 0, 1, 0, 1]	Q8	-1218.0	-37.0	0.0	1221.0	27816.0	-27.0	499.0	73635-25
109	[Std  ]	 2	 7	4 	[67, 67, 67, 67, 69, 69, 69, 69]	[706.0, 687.0, 697.0, 692.0, 606.0, 785.0, 587.0, 794.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	-1502.0	-25.0	0.0	2100.0	94747.0	-23.0	498.0	73635-26
110	[Std  ]	 2	 4	1 	[30, 30, 30, 30, 28, 28, 27, 28]	[611.0, 889.0, 699.0, 607.0, 790.0, 532.0, 797.0, 767.0]	[1, 1, 0, 1, 0, 1, 1, 0]	Q8	5795.0	901.0	1.0	17441.0	20059.0	526.0	528.0	73635-27
111	[Std  ]	-2	 8	1 	[39, 40, 39, 40, 37, 38, 37, 38]	[755.0, 808.0, 632.0, 933.0, 896.0, 674.0, 766.0, 807.0]	[1, 0, 1, 0, 1, 0, 1, 0]	Q8	29366.0	-937.0	2.0	14150.0	59181.0	238.0	559.0	73635-28
112	[Std  ]	 0	 0	1 	[47, 47, 47, 47, 46, 46, -1, 46]	[560.0, 903.0, 622.0, 833.0, 773.0, 694.0, -1.0, 634.0]	[0, 1, 0, 1, 0, 1, -1, 1]	Q7	39014.0	-889.0	2.0	1670.0	93088.0	137.0	554.0	73635-29
113	[Std  ]	 0	 1	2 	[58, 59, 59, 59, -1, -1, -1, -1]	[889.0, 621.0, 728.0, 871.0, -1.0, -1.0, -1.0, -1.0]	[1, 1, 0, 1, -1, -1, -1, -1]	Q3	-36134.0	-409.0	2.0	508.0	120219.0	-515.0	544.0	73635-30
114	[Bayes]	 0	 3	1 	[-1, -1, -1, -1, 26, 27, 27, 27]	[-1.0, -1.0, -1.0, -1.0, 860.0, 894.0, 1098.0, 1057.0]	[0, 0, 0, 0, 1, 0, 0, 1]	Q3	14914.0	437.0	14.0	0.0	11497.0	-340.0	843.0	73634-1
115	[Std  ]	 0	 6	2 	[-1, 20, 19, 20, -1, -1, -1, -1]	[-1.0, 535.0, 707.0, 595.0, -1.0, -1.0, -1.0, -1.0]	[-1, 1, 1, 0, -1, -1, -1, -1]	Q1	5882.0	1405.0	-6.0	78.0	-43931.0	897.0	350.0	73634-2
116	[Std  ]	 0	 6	2 	[19, 20, -1, 20, -1, -1, -1, -1]	[665.0, 535.0, -1.0, 595.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, -1, 0, -1, -1, -1, -1]	Q1	6217.0	158.0	-4.0	78.0	-45213.0	125.0	392.0	73634-3
117	[Std  ]	 0	 6	2 	[19, 20, 19, -1, -1, -1, -1, -1]	[665.0, 535.0, 707.0, -1.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 1, -1, -1, -1, -1, -1]	Q1	6143.0	-275.0	-3.0	39.0	-44931.0	-88.0	417.0	73634-4
118	[Std  ]	 0	 6	2 	[19, 20, -1, 20, -1, -1, -1, -1]	[665.0, 535.0, -1.0, 595.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, -1, 1, -1, -1, -1, -1]	Q1	6024.0	-945.0	-2.0	39.0	-44475.0	-441.0	459.0	73634-5
119	[Std  ]	 0	 6	2 	[-1, 20, 19, 20, -1, -1, -1, -1]	[-1.0, 535.0, 707.0, 595.0, -1.0, -1.0, -1.0, -1.0]	[-1, 0, 1, 0, -1, -1, -1, -1]	Q1	6143.0	159.0	-2.0	39.0	-44931.0	125.0	443.0	73634-6
120	[Std  ]	 0	 6	2 	[19, -1, 19, 20, -1, -1, -1, -1]	[665.0, -1.0, 707.0, 595.0, -1.0, -1.0, -1.0, -1.0]	[1, -1, 1, 0, -1, -1, -1, -1]	Q1	6217.0	-276.0	-1.0	78.0	-45213.0	-88.0	468.0	73634-7
121	[Std  ]	-1	 3	1 	[-1, -1, -1, -1, 20, 20, 19, 19]	[-1.0, -1.0, -1.0, -1.0, 758.0, 566.0, 652.0, 820.0]	[-1, -1, -1, -1, 0, 0, 1, 1]	Q3	5875.0	-1551.0	1.0	4414.0	-19250.0	864.0	519.0	73634-8
122	[Std  ]	-1	 8	2 	[-1, -1, -1, -1, -1, 52, 52, 53]	[-1.0, -1.0, -1.0, -1.0, -1.0, 867.0, 536.0, 882.0]	[-1, -1, -1, -1, -1, 1, 0, 0]	Q1	18175.0	61.0	1.0	39.0	94600.0	-170.0	529.0	73634-9
123	[Std  ]	 0	 6	2 	[19, -1, 19, 20, -1, -1, -1, -1]	[665.0, -1.0, 707.0, 595.0, -1.0, -1.0, -1.0, -1.0]	[0, -1, 1, 0, -1, -1, -1, -1]	Q1	6403.0	-1260.0	1.0	39.0	-45925.0	-636.0	534.0	73634-10
124	[Std  ]	 1	 2	1 	[-1, -1, -1, -1, -1, 48, 47, 48]	[-1.0, -1.0, -1.0, -1.0, -1.0, 708.0, 704.0, 746.0]	[-1, -1, -1, -1, -1, 0, 1, 0]	Q1	-17068.0	429.0	1.0	39.0	97138.0	79.0	522.0	73634-11
125	[Std  ]	 0	 7	2 	[-1, 26, 26, 27, -1, -1, -1, -1]	[-1.0, 857.0, 696.0, 644.0, -1.0, -1.0, -1.0, -1.0]	[-1, 1, 1, 0, -1, -1, -1, -1]	Q1	-8302.0	1678.0	4.0	39.0	-10288.0	-943.0	590.0	73634-12
126	[Std  ]	 1	 6	1 	[-1, -1, -1, -1, -1, 0, 0, 1]	[-1.0, -1.0, -1.0, -1.0, -1.0, 807.0, 697.0, 871.0]	[-1, -1, -1, -1, -1, 1, 0, 0]	Q1	40430.0	-2120.0	7.0	78.0	-102050.0	-889.0	665.0	73634-13
127	[Std  ]	 0	 3	1 	[-1, -1, -1, -1, 26, 27, 27, 27]	[-1.0, -1.0, -1.0, -1.0, 860.0, 894.0, 1098.0, 1057.0]	[-1, -1, -1, -1, 1, 0, 0, 1]	Q3	14740.0	1161.0	11.0	1797.0	10900.0	-808.0	784.0	73634-14
128	[Bayes]	 1	 9	4 	[36, 37, 37, 37, -1, -1, -1, -1]	[874.0, 540.0, 668.0, 658.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 1, -1, 0, 0, 0]	Q3	-29867.0	-1222.0	-6.0	0.0	27967.0	-1082.0	339.0	73642-1
129	[Bayes]	 2	 3	1 	[-1, -1, -1, -1, 4, 4, 4, 4]	[-1.0, -1.0, -1.0, -1.0, 471.0, 698.0, 635.0, 538.0]	[0, 0, 0, 0, 1, 1, 0, 0]	Q3	35969.0	983.0	-6.0	124121.0	-85556.0	940.0	360.0	73642-2
130	[Bayes]	-2	 3	1 	[11, 11, 9, 9, 5, 6, 6, 6]	[535.0, 866.0, 707.0, 495.0, 879.0, 553.0, 724.0, 703.0]	[1, 0, 1, 1, 1, 1, 1, 0]	Q8	-9302.0	-974.0	-3.0	716909.0	-69782.0	608.0	423.0	73642-3
131	[Bayes]	 2	 3	1 	[5, 6, 5, 6, -1, -1, -1, -1]	[678.0, 658.0, 521.0, 810.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 1, 0, -1, 0, 0, 0]	Q3	35560.0	82.0	-3.0	183.0	-77514.0	322.0	434.0	73642-4
132	[Bayes]	-2	 3	1 	[9, 11, 9, 9, 5, 6, 6, 6]	[521.0, 866.0, 707.0, 495.0, 879.0, 553.0, 724.0, 703.0]	[0, 0, 0, 1, 0, 1, 0, 0]	Q8	-9763.0	-762.0	-2.0	327712.0	-71308.0	479.0	462.0	73642-5
133	[Bayes]	-2	 3	1 	[9, 11, 9, 9, -1, -1, -1, -1]	[521.0, 866.0, 707.0, 495.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 1, -1, 0, 0, 0]	Q3	-8299.0	-628.0	-2.0	0.0	-65720.0	388.0	453.0	73642-6
134	[Bayes]	 1	 9	2 	[52, 53, 52, 53, 53, 53, 53, 53]	[662.0, 664.0, 783.0, 543.0, 816.0, 628.0, 696.0, 732.0]	[0, 0, 0, 1, 0, 0, 1, 1]	Q8	-29198.0	-294.0	-2.0	60807.0	94673.0	-384.0	459.0	73642-7
135	[Bayes]	-1	 3	2 	[16, 17, 16, 17, 17, 17, 17, 17]	[863.0, 552.0, 801.0, 611.0, 673.0, 685.0, 727.0, 628.0]	[0, 1, 0, 1, 1, 0, 1, 1]	Q8	-18792.0	557.0	-1.0	0.0	-52535.0	-129.0	483.0	73642-8
136	[Bayes]	-1	 3	4 	[50, 51, 50, 51, 50, 50, 50, 50]	[730.0, 685.0, 665.0, 742.0, 807.0, 544.0, 864.0, 518.0]	[1, 0, 1, 0, 0, 0, 0, 0]	Q8	-17902.0	31.0	0.0	3882.0	61516.0	122.0	500.0	73642-9
137	[Bayes]	-1	 3	4 	[-1, -1, -1, -1, 50, 50, 50, 50]	[-1.0, -1.0, -1.0, -1.0, 807.0, 544.0, 864.0, 518.0]	[0, 0, 0, 0, 0, 0, 0, 0]	Q3	-17879.0	6.0	0.0	1409.0	60018.0	134.0	496.0	73642-10
138	[Bayes]	-1	 3	4 	[50, 51, 50, 51, -1, -1, -1, -1]	[730.0, 685.0, 665.0, 742.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 1, 0, -1, 0, 0, 0]	Q3	-17933.0	22.0	0.0	469.0	62957.0	127.0	496.0	73642-11
139	[Bayes]	 1	 8	1 	[2, 2, 2, 2, 1, 1, 1, 1]	[557.0, 880.0, 582.0, 740.0, 532.0, 789.0, 657.0, 653.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	39370.0	-42.0	0.0	673.0	-94425.0	288.0	499.0	73642-12
140	[Bayes]	 1	 9	4 	[36, 37, 37, 37, 37, 37, 37, 38]	[874.0, 540.0, 668.0, 658.0, 643.0, 777.0, 535.0, 864.0]	[0, 0, 0, 1, 1, 1, 0, 1]	Q8	-30043.0	-225.0	3.0	5686103.0	31710.0	-353.0	583.0	73642-13
141	[Bayes]	 2	 3	1 	[5, 6, 5, 6, 4, 4, 4, 4]	[678.0, 658.0, 521.0, 810.0, 471.0, 698.0, 635.0, 538.0]	[1, 0, 1, 0, 1, 1, 0, 0]	Q8	35700.0	109.0	5.0	3851791.0	-81289.0	337.0	626.0	73642-14
142	[Bayes]	-1	 3	3 	[10, 11, 10, 11, 9, 10, 9, 10]	[602.0, 816.0, 544.0, 882.0, 839.0, 568.0, 784.0, 636.0]	[0, 1, 0, 0, 0, 1, 0, 1]	Q8	-18277.0	-329.0	11.0	0.0	-109065.0	310.0	774.0	73642-15
143	[Std  ]	 2	 3	1 	[5, 6, 5, 6, 4, 4, 4, 4]	[678.0, 658.0, 521.0, 810.0, 471.0, 698.0, 635.0, 538.0]	[1, 0, 1, 0, 0, 1, 0, 1]	Q8	35742.0	103.0	-3.0	3066.0	-81444.0	335.0	434.0	73642-16
144	[Std  ]	-1	 5	1 	[-1, -1, -1, -1, 34, 34, 34, 35]	[-1.0, -1.0, -1.0, -1.0, 827.0, 582.0, 542.0, 785.0]	[-1, -1, -1, -1, 0, 1, 0, 0]	Q3	23613.0	733.0	-2.0	78.0	41563.0	-597.0	440.0	73642-17
145	[Std  ]	 1	 9	4 	[-1, 37, 37, 37, -1, -1, 37, 38]	[-1.0, 540.0, 668.0, 658.0, -1.0, -1.0, 535.0, 864.0]	[-1, 1, 0, 1, -1, -1, 1, 0]	Q2	-30057.0	-25.0	-2.0	78.0	29050.0	-246.0	440.0	73642-18
146	[Std  ]	-2	 3	1 	[11, 11, 11, 12, 11, 12, 12, 12]	[535.0, 866.0, 511.0, 805.0, 855.0, 506.0, 802.0, 602.0]	[0, 1, 1, 0, 1, 1, 0, 1]	Q8	-4504.0	450.0	-1.0	7852.0	-53947.0	-188.0	486.0	73642-19
147	[Std  ]	-2	 3	1 	[9, 9, 9, 9, 5, 6, -1, -1]	[521.0, 770.0, 707.0, 495.0, 879.0, 553.0, -1.0, -1.0]	[1, 1, 0, 1, 1, 0, -1, -1]	Q4	-8223.0	-940.0	-1.0	195.0	-65481.0	575.0	476.0	73642-20
148	[Std  ]	-1	 3	1 	[0, 1, 0, 1, -1, -1, -1, -1]	[792.0, 633.0, 729.0, 692.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 1, 0, -1, -1, -1, -1]	Q3	-19217.0	41.0	0.0	234.0	-101081.0	127.0	503.0	73642-21
149	[Std  ]	-1	 3	2 	[16, 17, 16, 17, 17, 17, 17, 17]	[863.0, 552.0, 801.0, 611.0, 673.0, 685.0, 727.0, 628.0]	[1, 0, 1, 0, 0, 1, 0, 1]	Q8	-18649.0	40.0	0.0	713.0	-51969.0	124.0	499.0	73642-22
150	[Std  ]	-1	 3	3 	[10, 11, 10, 11, 9, 10, 9, 10]	[602.0, 816.0, 544.0, 882.0, 839.0, 568.0, 784.0, 636.0]	[1, 0, 1, 0, 1, 0, 1, 0]	Q8	-18199.0	34.0	0.0	2324.0	-108691.0	123.0	500.0	73642-23
151	[Std  ]	-1	 3	4 	[50, 51, 50, 51, 50, 50, 50, 50]	[730.0, 685.0, 665.0, 742.0, 807.0, 544.0, 864.0, 518.0]	[1, 0, 1, 0, 0, 1, 0, 0]	Q8	-17907.0	25.0	0.0	2764.0	61488.0	125.0	497.0	73642-24
152	[Std  ]	 1	 8	1 	[2, 2, 2, 2, 1, 1, 1, 1]	[557.0, 880.0, 582.0, 740.0, 532.0, 789.0, 657.0, 653.0]	[1, 1, 0, 1, 0, 1, 0, 1]	Q8	39370.0	-41.0	0.0	3604.0	-94428.0	288.0	500.0	73642-25
153	[Std  ]	 1	 9	2 	[52, 53, 52, 53, 53, 53, 53, 53]	[662.0, 664.0, 783.0, 543.0, 816.0, 628.0, 696.0, 732.0]	[1, 0, 1, 0, 0, 1, 0, 1]	Q8	-29621.0	-30.0	0.0	4180.0	96409.0	-245.0	499.0	73642-26
154	[Std  ]	 1	 9	4 	[36, -1, -1, 37, 37, 37, 37, 38]	[874.0, -1.0, -1.0, 658.0, 643.0, 777.0, 535.0, 864.0]	[1, -1, -1, 1, 0, 1, 0, 0]	Q4	-30014.0	5.0	0.0	156.0	34263.0	-230.0	489.0	73642-27
155	[Std  ]	-2	 8	1 	[19, 20, 20, -1, -1, -1, -1, -1]	[819.0, 604.0, 839.0, -1.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 0, -1, -1, -1, -1, -1]	Q1	5914.0	1064.0	4.0	39.0	-20144.0	-634.0	594.0	73642-28
156	[Bayes]	-1	 3	4 	[16, 16, 16, 16, 14, 14, 14, -1]	[529.0, 765.0, 696.0, 602.0, 516.0, 787.0, 682.0, -1.0]	[1, 1, 1, 1, 1, 1, 1, 0]	Q7	-43149.0	-22.0	0.0	322.0	-85865.0	354.0	497.0	73638-1
157	[Bayes]	 1	 7	2 	[13, -1, 13, 13, -1, -1, -1, -1]	[767.0, -1.0, 756.0, 639.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 1, -1, 0, 0, 0]	Q1	13451.0	-257.0	0.0	0.0	-73047.0	-23.0	501.0	73638-2
158	[Bayes]	 1	 7	2 	[13, -1, 13, 13, -1, -1, -1, -1]	[767.0, -1.0, 756.0, 639.0, -1.0, -1.0, -1.0, -1.0]	[0, 0, 0, 1, -1, 0, 0, 0]	Q1	13451.0	-257.0	0.0	0.0	-73047.0	-23.0	501.0	73638-3
159	[Bayes]	 1	 7	3 	[28, 28, 28, 28, 28, 28, 28, 28]	[560.0, 816.0, 576.0, 800.0, 697.0, 694.0, 711.0, 677.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	10919.0	-110.0	0.0	574.0	-29700.0	30.0	501.0	73638-4
160	[Bayes]	 2	 6	1 	[11, 11, 11, 11, 9, 9, 9, 9]	[532.0, 778.0, 728.0, 577.0, 571.0, 849.0, 660.0, 648.0]	[1, 1, 1, 1, 1, 1, 1, 1]	Q8	29315.0	373.0	0.0	529.0	-58975.0	430.0	511.0	73638-5
161	[Bayes]	 2	10	1 	[23, 24, 23, 23, 21, 21, 20, 21]	[667.0, 800.0, 552.0, 576.0, 678.0, 516.0, 817.0, 567.0]	[0, 0, 1, 0, 0, 0, 0, 1]	Q8	14758.0	787.0	0.0	2613828.0	-9597.0	542.0	498.0	73638-6
162	[Bayes]	 1	 7	2 	[-1, -1, -1, -1, 13, 14, 12, 14]	[-1.0, -1.0, -1.0, -1.0, 830.0, 563.0, 675.0, 828.0]	[0, 0, 0, 0, 0, 1, 1, 0]	Q3	11612.0	-282.0	1.0	18412241.0	-68019.0	-49.0	530.0	73638-7
163	[Bayes]	 1	 7	4 	[51, 52, 51, 52, 53, 53, 53, 53]	[831.0, 571.0, 805.0, 614.0, 518.0, 827.0, 554.0, 811.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	10716.0	-188.0	4.0	12955.0	27303.0	-10.0	600.0	73638-8
164	[Bayes]	-2	 6	1 	[26, 26, 26, 26, 25, 26, 25, 26]	[632.0, 700.0, 650.0, 676.0, 589.0, 752.0, 586.0, 762.0]	[1, 1, 1, 0, 0, 1, 0, 1]	Q8	13635.0	18.0	6.0	29262.0	5901.0	-113.0	662.0	73638-9
165	[Bayes]	 1	 7	2 	[13, -1, 13, 14, 13, 14, 12, 14]	[767.0, -1.0, 756.0, 881.0, 830.0, 563.0, 675.0, 828.0]	[0, 0, 0, 1, 0, 1, 1, 0]	Q7	11737.0	-373.0	7.0	0.0	-67488.0	-93.0	668.0	73638-10
166	[Std  ]	 2	10	1 	[23, 24, 23, 23, -1, -1, -1, -1]	[667.0, 800.0, 552.0, 576.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 0, 1, -1, -1, -1, -1]	Q3	13051.0	986.0	-2.0	5977.0	-2750.0	657.0	455.0	73638-11
167	[Std  ]	 2	10	1 	[-1, -1, -1, -1, 21, 21, 20, 21]	[-1.0, -1.0, -1.0, -1.0, 678.0, 516.0, 817.0, 567.0]	[-1, -1, -1, -1, 0, 1, 1, 0]	Q3	15970.0	497.0	-2.0	703.0	-15081.0	381.0	451.0	73638-12
168	[Std  ]	-2	 6	1 	[26, 26, 26, 26, 25, 26, 25, 26]	[632.0, 700.0, 650.0, 676.0, 589.0, 752.0, 586.0, 762.0]	[0, 1, 0, 1, 1, 0, 1, 0]	Q8	13539.0	-263.0	-1.0	5107.0	5581.0	25.0	477.0	73638-13
169	[Std  ]	-1	 3	4 	[16, 16, 16, 16, 14, 14, 14, -1]	[529.0, 765.0, 696.0, 602.0, 516.0, 787.0, 682.0, -1.0]	[0, 1, 0, 1, 0, 1, 0, -1]	Q7	-43148.0	-22.0	0.0	1006.0	-85859.0	354.0	498.0	73638-14
170	[Std  ]	 1	 7	2 	[13, -1, 13, 13, 12, 12, 12, 12]	[767.0, -1.0, 756.0, 639.0, 691.0, 713.0, 675.0, 720.0]	[0, -1, 0, 1, 0, 1, 0, 1]	Q7	13090.0	-243.0	0.0	1006.0	-72828.0	-19.0	503.0	73638-15
171	[Std  ]	 1	 7	2 	[-1, -1, -1, -1, 13, 14, 14, 14]	[-1.0, -1.0, -1.0, -1.0, 830.0, 563.0, 695.0, 828.0]	[-1, -1, -1, -1, 1, 1, 0, 1]	Q3	10773.0	-1180.0	0.0	1367.0	-64644.0	-539.0	503.0	73638-16
172	[Std  ]	 1	 7	3 	[28, 28, 28, 28, 28, 28, 28, 28]	[560.0, 816.0, 576.0, 800.0, 697.0, 694.0, 711.0, 677.0]	[0, 1, 0, 1, 0, 1, 0, 1]	Q8	10919.0	-109.0	0.0	645.0	-29700.0	30.0	502.0	73638-17
173	[Std  ]	 1	 7	4 	[51, 52, 51, 52, 53, 53, 53, 53]	[831.0, 571.0, 805.0, 614.0, 518.0, 827.0, 554.0, 811.0]	[1, 0, 1, 0, 0, 1, 0, 1]	Q8	10402.0	7.0	0.0	12529.0	29041.0	83.0	497.0	73638-18
174	[Std  ]	 2	 6	1 	[11, 11, 11, 11, 9, 9, 9, 9]	[532.0, 778.0, 728.0, 577.0, 571.0, 849.0, 660.0, 648.0]	[0, 1, 0, 1, 1, 1, 0, 1]	Q8	29315.0	374.0	0.0	3125.0	-58972.0	430.0	511.0	73638-19
175	[Std  ]	 2	 6	1 	[16, 17, 17, 17, 20, 20, -1, -1]	[877.0, 615.0, 655.0, 861.0, 682.0, 823.0, -1.0, -1.0]	[1, 1, 0, 1, 0, 1, -1, -1]	Q4	21085.0	-1305.0	0.0	117.0	-28963.0	-516.0	503.0	73638-20
176	[Std  ]	 2	 6	1 	[-1, -1, -1, -1, 14, 15, 14, 15]	[-1.0, -1.0, -1.0, -1.0, 850.0, 690.0, 900.0, 613.0]	[-1, -1, -1, -1, 1, 0, 1, 0]	Q3	23406.0	-636.0	3.0	5195.0	-40844.0	-133.0	586.0	73638-21
177	[Bayes]	-2	 9	3 	[-1, -1, -1, -1, 41, 41, 41, 41]	[-1.0, -1.0, -1.0, -1.0, 867.0, 531.0, 695.0, 581.0]	[0, 0, 0, 0, 1, 1, 1, 1]	Q3	8957.0	72.0	-3.0	0.0	21156.0	-104.0	431.0	73639-1
178	[Bayes]	 0	 3	1 	[20, 20, 20, 21, -1, -1, -1, -1]	[780.0, 683.0, 531.0, 794.0, -1.0, -1.0, -1.0, -1.0]	[0, 1, 1, 1, 0, 0, 0, 0]	Q3	6457.0	1488.0	-3.0	0.0	-18437.0	-982.0	420.0	73639-2
179	[Bayes]	-1	10	1 	[36, 37, 36, 36, -1, -1, -1, -1]	[861.0, 535.0, 506.0, 817.0, -1.0, -1.0, -1.0, -1.0]	[1, 0, 0, 1, -1, 0, 0, 0]	Q3	27337.0	-1663.0	-1.0	608957.0	49663.0	689.0	486.0	73639-3
180	[Bayes]	-2	 9	1 	[-1, -1, 21, 21, 21, 21, 21, 21]	[-1.0, -1.0, 677.0, 733.0, 689.0, 728.0, 639.0, 770.0]	[0, 0, 1, 1, 1, 1, 1, 1]	Q4	7742.0	79.0	0.0	197.0	-12920.0	-98.0	500.0	73639-4
181	[Bayes]	-2	 9	3 	[40, 41, 40, 41, 41, 41, 41, 41]	[536.0, 834.0, 581.0, 785.0, 867.0, 531.0, 695.0, 581.0]	[0, 1, 0, 1, 1, 1, 1, 1]	Q8	9233.0	-240.0	0.0	284869.0	21665.0	47.0	502.0	73639-5
182	[Bayes]	 2	 3	3 	[55, 55, 55, 55, 55, 56, 55, 56]	[874.0, 527.0, 825.0, 591.0, 635.0, 726.0, 685.0, 664.0]	[0, 0, 0, 1, 1, 0, 1, 0]	Q8	-13051.0	-38.0	0.0	585.0	84009.0	-119.0	497.0	73639-6
